pcds,oslaua,lat,long,oa21,lsoa21,msoa21
NE1 5PZ,E08000021,54.970892,-1.618193,E00175553,E01033543,E02007099
NE1 5QE,E08000021,54.973228,-1.615031,E00175553,E01033543,E02007099
NE1 5QF,E08000021,54.972824,-1.615348,E00175558,E01033543,E02007099
NE1 5QG,E08000021,54.972676,-1.614612,E00175558,E01033543,E02007099
NE1 5QN,E08000021,54.972785,-1.614799,E00175558,E01033543,E02007099
NE1 5QQ,E08000021,54.972760,-1.614754,E00175558,E01033543,E02007099
NE1 5QW,E08000021,54.972859,-1.615082,E00175558,E01033543,E02007099
NE1 5RE,E08000021,54.971548,-1.615810,E00175553,E01033543,E02007099
NE1 5RF,E08000021,54.972012,-1.617183,E00042826,E01033543,E02007099
NE1 5RG,E08000021,54.971701,-1.615327,E00175553,E01033543,E02007099
NE1 5RQ,E08000021,54.972244,-1.616681,E00175553,E01033543,E02007099
NE1 5RZ,E08000021,54.972975,-1.618312,E00175553,E01033543,E02007099
NE1 5SE,E08000021,54.973276,-1.619077,E00175553,E01033543,E02007099
NE1 5SF,E08000021,54.973435,-1.618682,E00042826,E01033543,E02007099
NE1 5SG,E08000021,54.969698,-1.615737,E00189983,E01033545,E02007099
NE1 5SS,E08000021,54.973696,-1.618104,E00042826,E01033543,E02007099
NE1 5TG,E08000021,54.972331,-1.618383,E00175553,E01033543,E02007099
NE1 5UD,E08000021,54.971137,-1.618832,E00042826,E01033543,E02007099
NE1 5UE,E08000021,54.971279,-1.618377,E00175553,E01033543,E02007099
NE1 5UF,E08000021,54.971622,-1.618655,E00175553,E01033543,E02007099
NE1 5UG,E08000021,54.971774,-1.618451,E00175553,E01033543,E02007099
NE1 5XD,E08000021,54.971478,-1.618703,E00042826,E01033543,E02007099
NE1 5XE,E08000021,54.971183,-1.619144,E00042826,E01033543,E02007099
NE1 5XN,E08000021,54.970858,-1.618709,E00175553,E01033543,E02007099
NE1 5XU,E08000021,54.970572,-1.617178,E00175553,E01033543,E02007099
NE1 6AE,E08000021,54.971390,-1.610831,E00175551,E01033543,E02007099
NE1 6AF,E08000021,54.971984,-1.611604,E00175551,E01033543,E02007099
NE1 6AG,E08000021,54.972427,-1.611977,E00175551,E01033543,E02007099
NE1 6AN,E08000021,54.973406,-1.609575,E00175551,E01033543,E02007099
NE1 6AQ,E08000021,54.972585,-1.611395,E00175551,E01033543,E02007099
NE1 6BF,E08000021,54.971680,-1.608766,E00175561,E01033543,E02007099
NE1 6BG,E08000021,54.971680,-1.608766,E00175561,E01033543,E02007099
NE1 6BJ,E08000021,54.971680,-1.608766,E00175561,E01033543,E02007099
NE1 6BL,E08000021,54.971399,-1.608579,E00175561,E01033543,E02007099
NE1 6BR,E08000021,54.972706,-1.612021,E00175551,E01033543,E02007099
NE1 6BX,E08000021,54.972398,-1.611337,E00175551,E01033543,E02007099
NE1 6EE,E08000021,54.971553,-1.611780,E00175551,E01033543,E02007099
NE1 6EF,E08000021,54.972581,-1.612863,E00175551,E01033543,E02007099
NE1 6EG,E08000021,54.973186,-1.613063,E00175551,E01033543,E02007099
NE1 6EQ,E08000021,54.972915,-1.613329,E00175551,E01033543,E02007099
NE1 6ES,E08000021,54.971402,-1.611565,E00175551,E01033543,E02007099
NE1 6HQ,E08000021,54.973503,-1.608887,E00175551,E01033543,E02007099
NE1 6JE,E08000021,54.972742,-1.612721,E00175551,E01033543,E02007099
NE1 6JF,E08000021,54.973198,-1.611952,E00175551,E01033543,E02007099
NE1 6JG,E08000021,54.973750,-1.612605,E00175553,E01033543,E02007099
NE1 6JN,E08000021,54.972928,-1.611954,E00175551,E01033543,E02007099
NE1 6JQ,E08000021,54.973350,-1.611825,E00175551,E01033543,E02007099
NE1 6LH,E08000021,54.973685,-1.611887,E00175551,E01033543,E02007099
NE1 6NB,E08000021,54.973653,-1.608276,E00175551,E01033543,E02007099
NE1 6ND,E08000021,54.974103,-1.607743,E00175551,E01033543,E02007099
NE1 6NE,E08000021,54.973516,-1.610324,E00175551,E01033543,E02007099
NE1 6NG,E08000021,54.973717,-1.607840,E00175551,E01033543,E02007099
NE1 6NJ,E08000021,54.972819,-1.599648,E00189961,E01033553,E02007100
NE1 6NL,E08000021,54.973160,-1.599707,E00189961,E01033553,E02007100
NE1 6NQ,E08000021,54.973653,-1.608276,E00175551,E01033543,E02007099
NE1 6NR,E08000021,54.973653,-1.608276,E00175551,E01033543,E02007099
NE1 6NS,E08000021,54.973653,-1.608276,E00175551,E01033543,E02007099
NE1 6NU,E08000021,54.973653,-1.608276,E00175551,E01033543,E02007099
NE1 6PA,E08000021,54.972981,-1.606049,E00175593,E01033553,E02007100
NE1 6PD,E08000021,54.973341,-1.602720,E00189962,E01033553,E02007100
NE1 6PE,E08000021,54.973563,-1.601937,E00189962,E01033553,E02007100
NE1 6PF,E08000021,54.974115,-1.603850,E00189962,E01033553,E02007100
NE1 6PN,E08000021,54.973764,-1.600964,E00189962,E01033553,E02007100
NE1 6PY,E08000021,54.973741,-1.598717,E00189961,E01033553,E02007100
NE1 6PZ,E08000021,54.973585,-1.600390,E00189961,E01033553,E02007100
NE1 6QE,E08000021,54.973437,-1.610856,E00175551,E01033543,E02007099
NE1 6QF,E08000021,54.972203,-1.609852,E00175551,E01033543,E02007099
NE1 6QG,E08000021,54.973801,-1.611761,E00175551,E01033543,E02007099
NE1 6QQ,E08000021,54.972026,-1.610776,E00175551,E01033543,E02007099
NE1 6SE,E08000021,54.972971,-1.611282,E00175551,E01033543,E02007099
NE1 6SF,E08000021,54.972550,-1.611023,E00175551,E01033543,E02007099
NE1 6SG,E08000021,54.971883,-1.610514,E00175551,E01033543,E02007099
NE1 6SN,E08000021,54.970567,-1.609230,E00175551,E01033543,E02007099
NE1 6SQ,E08000021,54.971766,-1.610406,E00175551,E01033543,E02007099
NE1 6SU,E08000021,54.971144,-1.607707,E00189930,E01033553,E02007100
NE1 6TH,E08000021,54.970864,-1.609305,E00175551,E01033543,E02007099
NE1 6UF,E08000021,54.972970,-1.608298,E00175551,E01033543,E02007099
NE1 6UQ,E08000021,54.973354,-1.607263,E00175551,E01033543,E02007099
NE1 6UR,E08000021,54.973724,-1.607294,E00175551,E01033543,E02007099
NE1 6UW,E08000021,54.973111,-1.609502,E00175551,E01033543,E02007099
NE1 6XA,E08000021,54.973239,-1.610048,E00175551,E01033543,E02007099
NE1 7AE,E08000021,54.974486,-1.612176,E00042579,E01008397,E02007099
NE1 7AF,E08000021,54.975384,-1.612759,E00042579,E01008397,E02007099
NE1 7AG,E08000021,54.976797,-1.613479,E00189936,E01008397,E02007099
NE1 7AJ,E08000021,54.974245,-1.612678,E00042579,E01008397,E02007099
NE1 7AL,E08000021,54.974209,-1.613379,E00042579,E01008397,E02007099
NE1 7AN,E08000021,54.973914,-1.613882,E00175553,E01033543,E02007099
NE1 7AP,E08000021,54.973926,-1.614741,E00175553,E01033543,E02007099
NE1 7AS,E08000021,54.976036,-1.613598,E00189936,E01008397,E02007099
NE1 7AT,E08000021,54.975731,-1.613945,E00189936,E01008397,E02007099
NE1 7BJ,E08000021,54.974473,-1.613660,E00042579,E01008397,E02007099
NE1 7DA,E08000021,54.974655,-1.611706,E00042579,E01008397,E02007099
NE1 7DE,E08000021,54.974880,-1.611860,E00042579,E01008397,E02007099
NE1 7DF,E08000021,54.975843,-1.612397,E00042583,E01008397,E02007099
NE1 7DG,E08000021,54.976851,-1.612903,E00189936,E01008397,E02007099
NE1 7DQ,E08000021,54.977319,-1.613133,E00189936,E01008397,E02007099
NE1 7EL,E08000021,54.974754,-1.611752,E00042579,E01008397,E02007099
NE1 7JB,E08000021,54.974588,-1.616672,E00189936,E01008397,E02007099
NE1 7JD,E08000021,54.975017,-1.615280,E00189936,E01008397,E02007099
NE1 7JF,E08000021,54.974203,-1.613663,E00042579,E01008397,E02007099
NE1 7JG,E08000021,54.974547,-1.614425,E00042579,E01008397,E02007099
NE1 7JH,E08000021,54.974547,-1.614425,E00042579,E01008397,E02007099
NE1 7PF,E08000021,54.977203,-1.614085,E00189936,E01008397,E02007099
NE1 7PG,E08000021,54.977695,-1.612504,E00189936,E01008397,E02007099
NE1 7PQ,E08000021,54.977839,-1.610532,E00042583,E01008397,E02007099
NE1 7PR,E08000021,54.977661,-1.613192,E00189936,E01008397,E02007099
NE1 7PW,E08000021,54.977513,-1.612520,E00189936,E01008397,E02007099
NE1 7RA,E08000021,54.975568,-1.616866,E00190011,E01008397,E02007099
NE1 7RB,E08000021,54.978170,-1.615093,E00189936,E01008397,E02007099
NE1 7RD,E08000021,54.979341,-1.613067,E00189936,E01008397,E02007099
NE1 7RE,E08000021,54.978417,-1.614058,E00189936,E01008397,E02007099
NE1 7RH,E08000021,54.979335,-1.614082,E00189936,E01008397,E02007099
NE1 7RN,E08000021,54.975820,-1.616412,E00190011,E01008397,E02007099
NE1 7RP,E08000021,54.977352,-1.614914,E00189936,E01008397,E02007099
NE1 7RQ,E08000021,54.976260,-1.616205,E00190011,E01008397,E02007099
NE1 7RR,E08000021,54.975672,-1.615148,E00189936,E01008397,E02007099
NE1 7RS,E08000021,54.978365,-1.614185,E00189936,E01008397,E02007099
NE1 7RT,E08000021,54.976707,-1.615560,E00042609,E01035617,E02007099
NE1 7RU,E08000021,54.980320,-1.615713,E00189936,E01008397,E02007099
NE1 7RW,E08000021,54.976436,-1.615858,E00190011,E01008397,E02007099
NE1 7RX,E08000021,54.980825,-1.613988,E00189936,E01008397,E02007099
NE1 7RY,E08000021,54.977359,-1.614927,E00189936,E01008397,E02007099
NE1 7RZ,E08000021,54.975986,-1.615409,E00190011,E01008397,E02007099
NE1 7UG,E08000021,54.974221,-1.614457,E00042579,E01008397,E02007099
NE1 7XD,E08000021,54.973077,-1.616327,E00175553,E01033543,E02007099
NE1 7XE,E08000021,54.974934,-1.614609,E00189936,E01008397,E02007099
NE1 7XF,E08000021,54.973760,-1.613602,E00175553,E01033543,E02007099
NE1 7XG,E08000021,54.973956,-1.615819,E00175553,E01033543,E02007099
NE1 7XJ,E08000021,54.974605,-1.616469,E00189936,E01008397,E02007099
NE1 7XP,E08000021,54.974927,-1.615296,E00189936,E01008397,E02007099
NE1 7XQ,E08000021,54.973707,-1.615886,E00175553,E01033543,E02007099
NE1 7XR,E08000021,54.975132,-1.614763,E00189936,E01008397,E02007099
NE1 7XS,E08000021,54.975422,-1.613399,E00042579,E01008397,E02007099
NE1 7XW,E08000021,54.975297,-1.615824,E00189936,E01008397,E02007099
NE1 7XY,E08000021,54.973696,-1.615417,E00175553,E01033543,E02007099
NE1 7XZ,E08000021,54.973950,-1.616133,E00175553,E01033543,E02007099
NE1 7YE,E08000021,54.974588,-1.616672,E00189936,E01008397,E02007099
NE1 8AA,E08000021,54.975083,-1.608418,E00042579,E01008397,E02007099
NE1 8AE,E08000021,54.975083,-1.608418,E00042579,E01008397,E02007099
NE1 8AF,E08000021,54.975264,-1.608885,E00042579,E01008397,E02007099
NE1 8AG,E08000021,54.974953,-1.609297,E00042579,E01008397,E02007099
NE1 8AN,E08000021,54.974915,-1.608719,E00042579,E01008397,E02007099
NE1 8AP,E08000021,54.974302,-1.608645,E00175551,E01033543,E02007099
NE1 8AQ,E08000021,54.974511,-1.611535,E00042579,E01008397,E02007099
NE1 8AT,E08000021,54.975083,-1.608418,E00042579,E01008397,E02007099
NE1 8AX,E08000021,54.974992,-1.610437,E00042579,E01008397,E02007099
NE1 8BB,E08000021,54.975083,-1.608418,E00042579,E01008397,E02007099
NE1 8BD,E08000021,54.976300,-1.609875,E00042583,E01008397,E02007099
NE1 8BE,E08000021,54.974616,-1.610815,E00042579,E01008397,E02007099
NE1 8BF,E08000021,54.973878,-1.611148,E00175551,E01033543,E02007099
NE1 8BS,E08000021,54.974912,-1.607751,E00175551,E01033543,E02007099
NE1 8DE,E08000021,54.976510,-1.610000,E00042583,E01008397,E02007099
NE1 8DF,E08000021,54.975866,-1.610913,E00042583,E01008397,E02007099
NE1 8DQ,E08000021,54.976095,-1.609598,E00042583,E01008397,E02007099
NE1 8DX,E08000021,54.977432,-1.609646,E00042583,E01008397,E02007099
NE1 8ED,E08000021,54.974852,-1.611407,E00042579,E01008397,E02007099
NE1 8EG,E08000021,54.975477,-1.610214,E00042579,E01008397,E02007099
NE1 8EQ,E08000021,54.975477,-1.610214,E00042579,E01008397,E02007099
NE1 8ER,E08000021,54.975056,-1.611184,E00042579,E01008397,E02007099
NE1 8EZ,E08000021,54.975477,-1.610214,E00042579,E01008397,E02007099
NE1 8HL,E08000021,54.976541,-1.611344,E00042583,E01008397,E02007099
NE1 8HW,E08000021,54.980531,-1.609210,E00175574,E01008397,E02007099
NE1 8JE,E08000021,54.975643,-1.611430,E00042583,E01008397,E02007099
NE1 8JF,E08000021,54.976997,-1.611368,E00189936,E01008397,E02007099
NE1 8JG,E08000021,54.976623,-1.609638,E00042583,E01008397,E02007099
NE1 8JJ,E08000021,54.977711,-1.608958,E00042583,E01008397,E02007099
NE1 8JN,E08000021,54.977340,-1.611912,E00189936,E01008397,E02007099
NE1 8JQ,E08000021,54.977237,-1.612571,E00189936,E01008397,E02007099
NE1 8JW,E08000021,54.977053,-1.612087,E00189936,E01008397,E02007099
NE1 8PA,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8PD,E08000021,54.978512,-1.610041,E00189936,E01008397,E02007099
NE1 8PG,E08000021,54.978512,-1.610041,E00189936,E01008397,E02007099
NE1 8PJ,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8PN,E08000021,54.978512,-1.610041,E00189936,E01008397,E02007099
NE1 8PP,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8PR,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8PS,E08000021,54.978505,-1.610028,E00189936,E01008397,E02007099
NE1 8PU,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8QA,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8QB,E08000021,54.979366,-1.615129,E00189936,E01008397,E02007099
NE1 8QE,E08000021,54.979073,-1.608007,E00175574,E01008397,E02007099
NE1 8QF,E08000021,54.978434,-1.611011,E00189936,E01008397,E02007099
NE1 8QH,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8QN,E08000021,54.978417,-1.610576,E00189936,E01008397,E02007099
NE1 8SB,E08000021,54.979822,-1.608828,E00175574,E01008397,E02007099
NE1 8SF,E08000021,54.977371,-1.610177,E00042583,E01008397,E02007099
NE1 8SG,E08000021,54.977511,-1.608241,E00042583,E01008397,E02007099
NE1 8ST,E08000021,54.976634,-1.607450,E00042583,E01008397,E02007099
NE1 8SU,E08000021,54.979354,-1.605926,E00175574,E01008397,E02007099
NE1 8TW,E08000021,54.976655,-1.610593,E00042583,E01008397,E02007099
NE1 8XG,E08000021,54.976014,-1.606834,E00042583,E01008397,E02007099
NE1 8XS,E08000021,54.976099,-1.608020,E00042583,E01008397,E02007099
NE1 8YW,E08000021,54.976043,-1.610255,E00042583,E01008397,E02007099
NE10 0AA,E08000037,54.953372,-1.576026,E00041647,E01008214,E02001684
NE10 0AD,E08000037,54.955371,-1.574353,E00041647,E01008214,E02001684
NE10 0AE,E08000037,54.956910,-1.575008,E00041647,E01008214,E02001684
NE10 0AF,E08000037,54.958513,-1.578924,E00041649,E01008214,E02001684
NE10 0AG,E08000037,54.954762,-1.545019,E00041786,E01008244,E02001684
NE10 0AH,E08000037,54.957090,-1.577520,E00041649,E01008214,E02001684
NE10 0AJ,E08000037,54.956187,-1.576234,E00041648,E01008214,E02001684
NE10 0AL,E08000037,54.956329,-1.575686,E00041649,E01008214,E02001684
NE10 0AN,E08000037,54.957284,-1.576613,E00041649,E01008214,E02001684
NE10 0AP,E08000037,54.955767,-1.576878,E00041648,E01008214,E02001684
NE10 0AQ,E08000037,54.954212,-1.577485,E00166179,E01008164,E02006841
NE10 0AR,E08000037,54.954614,-1.579292,E00166179,E01008164,E02006841
NE10 0AT,E08000037,54.954155,-1.578597,E00041390,E01008164,E02006841
NE10 0AU,E08000037,54.954257,-1.579455,E00166179,E01008164,E02006841
NE10 0AW,E08000037,54.954099,-1.580581,E00041390,E01008164,E02006841
NE10 0AX,E08000037,54.954034,-1.580019,E00041390,E01008164,E02006841
NE10 0AY,E08000037,54.953979,-1.579567,E00041390,E01008164,E02006841
NE10 0AZ,E08000037,54.953863,-1.560079,E00041800,E01008244,E02001684
NE10 0BA,E08000037,54.953653,-1.578821,E00041390,E01008164,E02006841
NE10 0BB,E08000037,54.953512,-1.579697,E00041390,E01008164,E02006841
NE10 0BD,E08000037,54.953757,-1.577758,E00041390,E01008164,E02006841
NE10 0BE,E08000037,54.953470,-1.540724,E00166214,E01008244,E02001684
NE10 0BF,E08000037,54.953864,-1.540361,E00166214,E01008244,E02001684
NE10 0BG,E08000037,54.954203,-1.539638,E00166214,E01008244,E02001684
NE10 0BH,E08000037,54.951408,-1.571772,E00041637,E01008212,E02001693
NE10 0BJ,E08000037,54.951941,-1.572625,E00041637,E01008212,E02001693
NE10 0BL,E08000037,54.951122,-1.572103,E00041654,E01008212,E02001693
NE10 0BN,E08000037,54.950505,-1.573140,E00041650,E01008212,E02001693
NE10 0BQ,E08000037,54.949991,-1.573002,E00041654,E01008212,E02001693
NE10 0BS,E08000037,54.949571,-1.573553,E00041654,E01008212,E02001693
NE10 0BT,E08000037,54.949583,-1.571385,E00189920,E01008215,E02001684
NE10 0BW,E08000037,54.957800,-1.578197,E00041645,E01008214,E02001684
NE10 0BZ,E08000037,54.960628,-1.530692,E00041798,E01008243,E02001684
NE10 0DB,E08000037,54.955246,-1.577662,E00041648,E01008214,E02001684
NE10 0DE,E08000037,54.956122,-1.580841,E00041645,E01008214,E02001684
NE10 0DG,E08000037,54.955561,-1.579847,E00041648,E01008214,E02001684
NE10 0DH,E08000037,54.958149,-1.582272,E00041645,E01008214,E02001684
NE10 0DJ,E08000037,54.957140,-1.581752,E00041645,E01008214,E02001684
NE10 0DP,E08000037,54.958534,-1.579876,E00041649,E01008214,E02001684
NE10 0DQ,E08000037,54.957481,-1.581514,E00041645,E01008214,E02001684
NE10 0DR,E08000037,54.956934,-1.579224,E00041645,E01008214,E02001684
NE10 0DT,E08000037,54.957323,-1.580016,E00041645,E01008214,E02001684
NE10 0DU,E08000037,54.957603,-1.580326,E00041649,E01008214,E02001684
NE10 0DW,E08000037,54.956101,-1.579935,E00041648,E01008214,E02001684
NE10 0DZ,E08000037,54.959368,-1.581385,E00041649,E01008214,E02001684
NE10 0EE,E08000037,54.957604,-1.572986,E00041646,E01008214,E02001684
NE10 0EF,E08000037,54.960912,-1.580916,E00041646,E01008214,E02001684
NE10 0EH,E08000037,54.958401,-1.574696,E00041646,E01008214,E02001684
NE10 0EJ,E08000037,54.957794,-1.573187,E00041646,E01008214,E02001684
NE10 0EL,E08000037,54.957512,-1.572300,E00041646,E01008214,E02001684
NE10 0EQ,E08000037,54.962880,-1.580880,E00189918,E01008166,E02006841
NE10 0ES,E08000037,54.958817,-1.565415,E00041636,E01008215,E02001684
NE10 0ET,E08000037,54.955747,-1.566291,E00041636,E01008215,E02001684
NE10 0EU,E08000037,54.955728,-1.568322,E00041636,E01008215,E02001684
NE10 0EW,E08000037,54.960591,-1.582385,E00189918,E01008166,E02006841
NE10 0EX,E08000037,54.954739,-1.560853,E00041636,E01008215,E02001684
NE10 0EY,E08000037,54.957352,-1.565353,E00041636,E01008215,E02001684
NE10 0EZ,E08000037,54.960716,-1.571282,E00041646,E01008214,E02001684
NE10 0FA,E08000037,54.953748,-1.578380,E00041390,E01008164,E02006841
NE10 0FB,E08000037,54.953748,-1.578380,E00041390,E01008164,E02006841
NE10 0HB,E08000037,54.955868,-1.567508,E00041636,E01008215,E02001684
NE10 0HD,E08000037,54.956518,-1.568329,E00041636,E01008215,E02001684
NE10 0HE,E08000037,54.956786,-1.567795,E00041636,E01008215,E02001684
NE10 0HF,E08000037,54.948293,-1.570165,E00189920,E01008215,E02001684
NE10 0HG,E08000037,54.948022,-1.569575,E00189920,E01008215,E02001684
NE10 0HJ,E08000037,54.951962,-1.563147,E00041652,E01008215,E02001684
NE10 0HL,E08000037,54.954994,-1.566628,E00041636,E01008215,E02001684
NE10 0HN,E08000037,54.954704,-1.566162,E00041636,E01008215,E02001684
NE10 0HP,E08000037,54.954874,-1.565817,E00041636,E01008215,E02001684
NE10 0HQ,E08000037,54.953110,-1.568207,E00041636,E01008215,E02001684
NE10 0HT,E08000037,54.954804,-1.571517,E00041637,E01008212,E02001693
NE10 0HW,E08000037,54.954406,-1.536404,E00041802,E01008243,E02001684
NE10 0JA,E08000037,54.953858,-1.570684,E00041651,E01008215,E02001684
NE10 0JB,E08000037,54.953447,-1.571547,E00041637,E01008212,E02001693
NE10 0JD,E08000037,54.953748,-1.570248,E00041651,E01008215,E02001684
NE10 0JP,E08000037,54.952713,-1.565088,E00041657,E01008215,E02001684
NE10 0JQ,E08000037,54.952832,-1.567791,E00041657,E01008215,E02001684
NE10 0JR,E08000037,54.953192,-1.567927,E00041636,E01008215,E02001684
NE10 0JS,E08000037,54.959898,-1.571166,E00041646,E01008214,E02001684
NE10 0JT,E08000037,54.957680,-1.569128,E00041636,E01008215,E02001684
NE10 0JW,E08000037,54.953708,-1.566563,E00041636,E01008215,E02001684
NE10 0JY,E08000037,54.957039,-1.558064,E00041800,E01008244,E02001684
NE10 0LD,E08000037,54.954545,-1.566773,E00041636,E01008215,E02001684
NE10 0LH,E08000037,54.957474,-1.569675,E00041636,E01008215,E02001684
NE10 0LU,E08000037,54.960968,-1.568640,E00041636,E01008215,E02001684
NE10 0LW,E08000037,54.951538,-1.555858,E00041652,E01008215,E02001684
NE10 0LX,E08000037,54.952350,-1.561563,E00041652,E01008215,E02001684
NE10 0LY,E08000037,54.951751,-1.559449,E00041652,E01008215,E02001684
NE10 0LZ,E08000037,54.962304,-1.568405,E00041636,E01008215,E02001684
NE10 0NA,E08000037,54.952107,-1.561178,E00041652,E01008215,E02001684
NE10 0NB,E08000037,54.952104,-1.560194,E00041652,E01008215,E02001684
NE10 0ND,E08000037,54.952098,-1.558633,E00041652,E01008215,E02001684
NE10 0NE,E08000037,54.952113,-1.557743,E00041652,E01008215,E02001684
NE10 0NF,E08000037,54.948616,-1.570022,E00189920,E01008215,E02001684
NE10 0NG,E08000037,54.948616,-1.570022,E00189920,E01008215,E02001684
NE10 0NH,E08000037,54.952190,-1.556758,E00041652,E01008215,E02001684
NE10 0NJ,E08000037,54.952189,-1.556321,E00041652,E01008215,E02001684
NE10 0NN,E08000037,54.950507,-1.556106,E00041653,E01008216,E02001693
NE10 0NQ,E08000037,54.950868,-1.558896,E00041653,E01008216,E02001693
NE10 0NR,E08000037,54.951497,-1.564383,E00041657,E01008215,E02001684
NE10 0NS,E08000037,54.951062,-1.562735,E00041638,E01008216,E02001693
NE10 0NT,E08000037,54.950311,-1.554513,E00041811,E01008241,E02001696
